id;from;to;text;text to check;where;number;nouns;determiners;conjuctions;adjectives;prepositions;pronouns;verbs;adverbs;undefined;time
652;RIC OLIE;ANAKIN;Coruscant the capital of the Republic the entire planet is one big city. There's Chancellor Valorum's shuttle. And look over there. Senator Palpatine is waiting for us.;;INT. NABOO SPACECRAFT - COCKPIT;27;0;0;0;0;0;0;0;0;0;243
653;PALPATINE;AMIDALA;It is a great gift to see you alive, Your Majesty. With the communications breakdown, we've been very concerned. I'm anxious to hear your report on the situation. May I present Supreme Chancellor Valorum.;;EXT. CORUSCANT - SENATE LANDING PLATFORM - DAY;34;0;0;0;0;0;0;0;0;0;306
654;VALORUM;AMIDALA;Welcome, Your Highness. It is an honor to finally meet you in person.;;EXT. CORUSCANT - SENATE LANDING PLATFORM - DAY;13;0;0;0;0;0;0;0;0;0;117
655;AMIDALA;VALORUM;Thank you, Supreme Chancellor.;;EXT. CORUSCANT - SENATE LANDING PLATFORM - DAY;4;0;0;0;0;0;0;0;0;0;36
656;VALORUM;AMIDALA;I must relay to you how distressed everyone is over the currant situation. I've called for a special session of the Senate to hear your position.;;EXT. CORUSCANT - SENATE LANDING PLATFORM - DAY;26;0;0;0;0;0;0;0;0;0;234
657;AMIDALA;VALORUM;I am grateful for your concern, Chancellor.;;EXT. CORUSCANT - SENATE LANDING PLATFORM - DAY;7;0;0;0;0;0;0;0;0;0;63
658;PALPATINE;AMIDALA;There is a question of precedure, but I feel confident we can overcome it;;EXT. CORUSCANT - SENATE LANDING PLATFORM - DAY;14;0;0;0;0;0;0;0;0;0;126
659;QUI-GON;VALORUM;I must speak with the Jei Council immediately, Your Honor. The situation has become more complicated.;;EXT. CORUSCANT - SENATE LANDING PLATFORM - DAY;16;0;0;0;0;0;0;0;0;0;144
660;PADME;ANAKIN;Ani, come on.;;EXT. CORUSCANT - SENATE LANDING PLATFORM - DAY;3;0;0;0;0;0;0;0;0;0;27
661;JAR JAR;ANAKIN;Da queen's a bein grossly nice, mesa tinks. Pitty hot.;;EXT. CORUSCANT - SENATE LANDING PLATFORM - DAY;10;0;0;0;0;0;0;0;0;0;90
662;PALPATINE;AMIDALA;the Republic is not what it once was. The Senate is full of greedy, squabbling delegates who are only looking out for themselves and their home sytems. There is no interest in the common good no civility, only politics its disgusting. I must be frank, Your Majesty, there is little chance the Senate will act on the invasion.;;INT. PALPATINE'S QUARTERS - LIVING AREA - DAY;58;0;0;0;0;0;0;0;0;0;522
663;AMIDALA;PALAPATINE;Chancellor Valorum seems to think there is hope.;;INT. PALPATINE'S QUARTERS - LIVING AREA - DAY;8;0;0;0;0;0;0;0;0;0;72
664;PALPATINE;AMADILA;If I may say so, Your Majesty, the Chancellor has little real power he is mired down by baseless accusations of corruption. A manufactured scandal surrounds him. The bureaucrats are in charge now.;;INT. PALPATINE'S QUARTERS - LIVING AREA - DAY;33;0;0;0;0;0;0;0;0;0;297
665;AMIDALA;PALPATINE;What options do we have?;;INT. PALPATINE'S QUARTERS - LIVING AREA - DAY;5;0;0;0;0;0;0;0;0;0;45
666;PALPATINE;AMIDALA;Our best choice would be to push for the election of a stronger Supreme Chancellor. One who will take control of the bureaucrats, enforces the laws, and give us justice. You could call for a vote of no confidence in Chancellor Valorum.;;INT. PALPATINE'S QUARTERS - LIVING AREA - DAY;42;0;0;0;0;0;0;0;0;0;378
667;AMIDALA;PALPATINE;He has been our strongest supporter.;;INT. PALPATINE'S QUARTERS - LIVING AREA - DAY;6;0;0;0;0;0;0;0;0;0;54
668;PALPATINE;AMIDALA;Our only other choice would to be to submit a plea to the courts;;INT. PALPATINE'S QUARTERS - LIVING AREA - DAY;14;0;0;0;0;0;0;0;0;0;126
669;AMIDALA;PALPATINE;There's no time for that. The courts take even longer to decide things than the Senate. Our people are dying, Senator more and more each day. We must do something quickly to stop the Federation.;;INT. PALPATINE'S QUARTERS - LIVING AREA - DAY;35;0;0;0;0;0;0;0;0;0;315
670;PALPATINE;AMIDALA;To be realistic, Your Highness, I'd say we're going to have to accept Federation control for the time being.;;INT. PALPATINE'S QUARTERS - LIVING AREA - DAY;19;0;0;0;0;0;0;0;0;0;171
671;AMIDALA;PALPATINE;There is something I cannot do.;;INT. PALPATINE'S QUARTERS - LIVING AREA - DAY;6;0;0;0;0;0;0;0;0;0;54
672;QUI-GON;MACE WINDU;He was trained in the Jedi arts. My only conclusion can be that it was a Sith Lord.;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - DAY;18;0;0;0;0;0;0;0;0;0;162
673;KI-ADI;QUI-GON;Impossible! The Sith have been extinct for a millenium.;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - DAY;9;0;0;0;0;0;0;0;0;0;81
674;MACE WINDU;KI-ADI;I do not believe they could have returned without us knowing.;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - DAY;11;0;0;0;0;0;0;0;0;0;99
675;YODA;MACE WINDU;Hard to see, the dark side is. Discover who this assassin is, we must.;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - DAY;14;0;0;0;0;0;0;0;0;0;126
676;KI-ADI;X_X;I sense he will reveal himself again.;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - DAY;7;0;0;0;0;0;0;0;0;0;63
677;MACE WINDU;QUI-GON;We will use all our resources here to unravel this mystery and discover the identity of your attacker May the Force be with you.;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - DAY;24;0;0;0;0;0;0;0;0;0;216
678;YODA;QUI-GON;Master Qui-Gon more to say have you?;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - DAY;7;0;0;0;0;0;0;0;0;0;63
679;QUI-GON;YODA;With your permission, my Master. I have encountered a vergence in the Force.;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - DAY;13;0;0;0;0;0;0;0;0;0;117
680;YODA;QUI-GON;A vergence, you say?;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - DAY;4;0;0;0;0;0;0;0;0;0;36
681;MACE WINDU;QUI-GON;Located around a person?;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - DAY;4;0;0;0;0;0;0;0;0;0;36
682;QUI-GON;YODA;A boy his cells have the highest concentration of midi-chlorians I have seen in a life form. It is possible he was conceived by the midi-chlorians.;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - DAY;26;0;0;0;0;0;0;0;0;0;234
683;MACE WINDU;QUI-GON;You're referring to the prophesy of the one who will bring balance to the Force you believe it's this boy?;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - DAY;20;0;0;0;0;0;0;0;0;0;180
684;QUI-GON;MACE WINDU;I don't pressume;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - DAY;3;0;0;0;0;0;0;0;0;0;27
685;YODA;QUI-GON;But you do! Rrevealed your opinion is.;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - DAY;7;0;0;0;0;0;0;0;0;0;63
686;QUI-GON;YODA;I request the boy be tested.;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - DAY;6;0;0;0;0;0;0;0;0;0;54
687;YODA;QUI-GON;Trained as a Jedi, you request for him?;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - DAY;8;0;0;0;0;0;0;0;0;0;72
688;QUI-GON;YODA;Finding him was the will of the Force I have no doubt of that.;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - DAY;14;0;0;0;0;0;0;0;0;0;126
689;MACE WINDU;QUI-GON;Bring him before us, then.;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - DAY;5;0;0;0;0;0;0;0;0;0;45
690;GUARD;RABE;The boy is here to see Padme.;;INT. QUEENS QUARTERS - CORUSCANT - DAY;7;0;0;0;0;0;0;0;0;0;63
691;RABE;GUARD;Send him in.;;INT. QUEENS QUARTERS - CORUSCANT - DAY;3;0;0;0;0;0;0;0;0;0;27
692;RABE;ANAKIN;I'm sorry, Annie. Padme is not here right now.;;INT. QUEENS QUARTERS - CORUSCANT - DAY;9;0;0;0;0;0;0;0;0;0;81
693;AMIDALA;RABE;Who is it?;;INT. QUEENS QUARTERS - CORUSCANT - DAY;3;0;0;0;0;0;0;0;0;0;27
694;RABE;AMIDALA;Anakin Skywalker, to see Padme, Your Highness.;;INT. QUEENS QUARTERS - CORUSCANT - DAY;7;0;0;0;0;0;0;0;0;0;63
695;AMIDALA;ANAKIN;I've sent Padme on an errand.;;INT. QUEENS QUARTERS - CORUSCANT - DAY;6;0;0;0;0;0;0;0;0;0;54
696;ANAKIN;AMIDALA;I'm going to the Jedi temple to start my training, I hope. I may not see her again and I just wanted to say goodbye.;;INT. QUEENS QUARTERS - CORUSCANT - DAY;25;0;0;0;0;0;0;0;0;0;225
697;AMIDALA;ANAKIN;We will tell her for you. We're sure her heart goes with you.;;INT. QUEENS QUARTERS - CORUSCANT - DAY;13;0;0;0;0;0;0;0;0;0;117
698;ANAKIN;AMIDALA;Thank you, Your Highness. I'm sorry to have disturbed you.;;INT. QUEENS QUARTERS - CORUSCANT - DAY;10;0;0;0;0;0;0;0;0;0;90
699;PALPATINE;X_X;If the Federation moves to defer the motion Your Majesty, Ibeg of you to ask for a resolution to end this congressional session.;;INT. MAIN ROTUNDA - GALACTIC SENATE - DAY;23;0;0;0;0;0;0;0;0;0;207
700;AMIDALA;X_X;I wish I had your confidence in this, Senator.;;INT. MAIN ROTUNDA - GALACTIC SENATE - DAY;9;0;0;0;0;0;0;0;0;0;81
701;PALPATINE;X_X;You must force a new election for Supreme Chancellor I promise you there are many who will support us it is our best chance Your Majesty, our only, chance.;;INT. MAIN ROTUNDA - GALACTIC SENATE - DAY;29;0;0;0;0;0;0;0;0;0;261
702;AMIDALA;X_X;You truely believe Chancellor Valorum will not bring our motion to a vote?;;INT. MAIN ROTUNDA - GALACTIC SENATE - DAY;13;0;0;0;0;0;0;0;0;0;117
703;c;;He is distracted he is afraid. He will be of no help.;;INT. MAIN ROTUNDA - GALACTIC SENATE - DAY;12;0;0;0;0;0;0;0;0;0;108
704;VALORUM;SENAT;The Chair recognizes the Senator from the sovereign system of Naboo.;;INT. MAIN ROTUNDA - GALACTIC SENATE - DAY;11;0;0;0;0;0;0;0;0;0;99
705;PALPATINE;SENAT;Supreme Chancellor, delegates of the Senate. A tragedy has occured on our peaceful system of Naboo. We have become caugt in a dispute you're all well aware of, which began right here with the taxation of trade routes, and has now engulfed our entire planet in the oppresion of the Trade Federation.;;INT. MAIN ROTUNDA - GALACTIC SENATE - DAY;52;0;0;0;0;0;0;0;0;0;468
706;LOTT DOD;SENAT;This is outrageous! I object to the Senator's statements!;;INT. MAIN ROTUNDA - GALACTIC SENATE - DAY;9;0;0;0;0;0;0;0;0;0;81
707;VALORUM;LOTT DOD;The Chair does not recognize the Senator from the Trade Federation at this time. Please return to your station.;;INT. MAIN ROTUNDA - GALACTIC SENATE - DAY;19;0;0;0;0;0;0;0;0;0;171
708;PALPATINE;VALORUM;To state our allegations, I present Queen Amidala, the recently elected ruler of Naboo, to speak on our behalf.;;INT. MAIN ROTUNDA - GALACTIC SENATE - DAY;19;0;0;0;0;0;0;0;0;0;171
709;AMIDALA;SENAT;Honorable representatives of the Republic, distinguished delegates, and Your Honor Supreme Chancellor Valorum, I come to you under the gravest of circumstances. The Naboo system has been invaded by force. Invaded against all the laws of the Republic by the Droid Armies of the Trade;;INT. MAIN ROTUNDA - GALACTIC SENATE - DAY;45;0;0;0;0;0;0;0;0;0;405
710;LOTT DOD;SENAT;I object! There is no proof. This is incredible. We recommend a commision be sent to Naboo to assertain the truth.;;INT. MAIN ROTUNDA - GALACTIC SENATE - DAY;21;0;0;0;0;0;0;0;0;0;189
711;AKS MOE;SENAT;The Congress of Malastare concurs with the honorable delegate from the Trade Federation. A commision must be appointed that is the law.;;INT. MAIN ROTUNDA - GALACTIC SENATE - DAY;22;0;0;0;0;0;0;0;0;0;198
712;VALORUM;SENAT;The point;;INT. MAIN ROTUNDA - GALACTIC SENATE - DAY;2;0;0;0;0;0;0;0;0;0;18
713;PALPATINE;AMIDALA;Enter the bureaucrats, the true rulers of the Republic, and on the payroll of the Trade Federation, I might add. This is where Chancellor Valorum's strength will dissapear.;;INT. MAIN ROTUNDA - GALACTIC SENATE - DAY;28;0;0;0;0;0;0;0;0;0;252
714;VALORUM;AMIDALA;The point is conceded Section 523A take precedence here. Queen Amidala of the Naboo, will you defer your motion to allow a commission to explore the validity of your accusations?;;INT. MAIN ROTUNDA - GALACTIC SENATE - DAY;30;0;0;0;0;0;0;0;0;0;270
715;AMIDALA;VALORUM;"I will not defer I have come before you to resolve this attack on our sovereignty now. I was not elected to watch my people suffer and die while you discuss this invasion in a committee. If this body is not capable of action, I suggest new leadership is needed. I move for a ""vote of no confidence"" in Chancellor Valorum's leadership.";;INT. MAIN ROTUNDA - GALACTIC SENATE - DAY;62;0;0;0;0;0;0;0;0;0;558
716;MAS AMEDDA;SENAT;Order! We shall have order;;INT. MAIN ROTUNDA - GALACTIC SENATE - DAY;5;0;0;0;0;0;0;0;0;0;45
717;PALPATINE;AMIDALA;You see, Your Majaesty, the tide is with us Valorum will be voted out, I assure you, and they will elect in a new Chancellor, a strong Chancellor, one who will not let our tragedy continue;;INT. MAIN ROTUNDA - GALACTIC SENATE - DAY;36;0;0;0;0;0;0;0;0;0;324
718;OBI-WAN;QUI-GON;The boy will not pass the Council's tests, Master, and you know it. He is far too old.;;EXT. PALACE OF THE JEDI - BALCONY - SUNSET;18;0;0;0;0;0;0;0;0;0;162
719;QUI-GON;OBI-WAN;Anakin will become A Jedi I promise you.;;EXT. PALACE OF THE JEDI - BALCONY - SUNSET;8;0;0;0;0;0;0;0;0;0;72
720;OBI-WAN;QUI-GON;Don't defy the Council, Master not again.;;EXT. PALACE OF THE JEDI - BALCONY - SUNSET;7;0;0;0;0;0;0;0;0;0;63
721;QUI-GON;OBI-WAN;I will do what I must.;;EXT. PALACE OF THE JEDI - BALCONY - SUNSET;6;0;0;0;0;0;0;0;0;0;54
722;OBI-WAN;QUI-GON;Master, you could be sitting on the Council by now if you would just follow the code. They will not go along with you this time.;;EXT. PALACE OF THE JEDI - BALCONY - SUNSET;26;0;0;0;0;0;0;0;0;0;234
723;QUI-GON;OBI-WAN;You still have much to learn, my young apprentice.;;EXT. PALACE OF THE JEDI - BALCONY - SUNSET;9;0;0;0;0;0;0;0;0;0;81
724;ANAKIN;MACE WINDU;A ship a cup a speeder.;;INT. PALACE OF THE JEDI - COUNCIL CHAMBERS - SUNSET;6;0;0;0;0;0;0;0;0;0;54
725;YODA;ANAKIN;Good, good, young one. How feel you?;;INT. PALACE OF THE JEDI - COUNCIL CHAMBERS - SUNSET;7;0;0;0;0;0;0;0;0;0;63
726;ANAKIN;YODA;Cold, sir.;;INT. PALACE OF THE JEDI - COUNCIL CHAMBERS - SUNSET;2;0;0;0;0;0;0;0;0;0;18
727;YODA;ANAKIN;Afraid are you?;;INT. PALACE OF THE JEDI - COUNCIL CHAMBERS - SUNSET;3;0;0;0;0;0;0;0;0;0;27
728;ANAKIN;YODA;No, sir.;;INT. PALACE OF THE JEDI - COUNCIL CHAMBERS - SUNSET;2;0;0;0;0;0;0;0;0;0;18
729;YODA;ANAKIN;See through you, we can.;;INT. PALACE OF THE JEDI - COUNCIL CHAMBERS - SUNSET;5;0;0;0;0;0;0;0;0;0;45
730;MACE WINDU;ANAKIN;Be mindful of your feelings;;INT. PALACE OF THE JEDI - COUNCIL CHAMBERS - SUNSET;5;0;0;0;0;0;0;0;0;0;45
731;KI-ADI;ANAKIN;Your thoughts dwell on your mother.;;INT. PALACE OF THE JEDI - COUNCIL CHAMBERS - SUNSET;6;0;0;0;0;0;0;0;0;0;54
732;ANAKIN;KI-ADI;I miss her.;;INT. PALACE OF THE JEDI - COUNCIL CHAMBERS - SUNSET;3;0;0;0;0;0;0;0;0;0;27
733;YODA;ANAKIN;Afraid to lose her I think.;;INT. PALACE OF THE JEDI - COUNCIL CHAMBERS - SUNSET;6;0;0;0;0;0;0;0;0;0;54
734;ANAKIN;YODA;What's that got to do with anything?;;INT. PALACE OF THE JEDI - COUNCIL CHAMBERS - SUNSET;7;0;0;0;0;0;0;0;0;0;63
735;YODA;ANAKIN;Eveything. Fear is the path to the dark side fear leads to anger anger leads to hate hate leads to suffering. I sense much fear in you.;;INT. PALACE OF THE JEDI - COUNCIL CHAMBERS - SUNSET;27;0;0;0;0;0;0;0;0;0;243
736;JAR JAR;AMIDALA;Yousa tinken yousa people ganna die?;;INT. PALPATINES QUARTERS - SUNSET;6;0;0;0;0;0;0;0;0;0;54
737;AMIDALA;JAR JAR;I don't know.;;INT. PALPATINES QUARTERS - SUNSET;3;0;0;0;0;0;0;0;0;0;27
738;JAR JAR;AMIDALA;Gungans ganna get pasted too, eh?;;INT. PALPATINES QUARTERS - SUNSET;6;0;0;0;0;0;0;0;0;0;54
739;AMIDALA;JAR JAR;I hope not.;;INT. PALPATINES QUARTERS - SUNSET;3;0;0;0;0;0;0;0;0;0;27
740;JAR JAR;AMIDALA;Gungans do die'n without a fight wesa warriors. Wesa gotta grand army. Dat why you no liken us, metinks.;;INT. PALPATINES QUARTERS - SUNSET;19;0;0;0;0;0;0;0;0;0;171
741;CAPT. PANAKA;AMIDALA;Your Highness, Senator Palpatine has been nominated to succeed Valorum as Supreme Chancellor.;;INT. PALPATINES QUARTERS - SUNSET;13;0;0;0;0;0;0;0;0;0;117
742;PALPATINE;AMIDALA;A surprise, to be sure, but a welcome one. I promise, Your Majesty, if I am elected, I will bring democracy back to the Republic. I will put an end to corruption.;;INT. PALPATINES QUARTERS - SUNSET;32;0;0;0;0;0;0;0;0;0;288
743;AMIDALA;CAPT. PANAKA;Who else can be nominated?;;INT. PALPATINES QUARTERS - SUNSET;5;0;0;0;0;0;0;0;0;0;45
744;CAPT. PANAKA;AMIDALA;Bail Antilles of Alderaan and Ainlee Teem of Malastare.;;INT. PALPATINES QUARTERS - SUNSET;9;0;0;0;0;0;0;0;0;0;81
745;PALPATINE;AMIDALA;"I feel confident our ""situation"" will create a strong sympaphy vote for us I will be Chancellor, I promise you.";;INT. PALPATINES QUARTERS - SUNSET;20;0;0;0;0;0;0;0;0;0;180
746;AMIDALA;PALPATINE;I fear by the time you have control of the bureaucrats, Senator, there will be nothing left of our cities, our people, our way of life;;INT. PALPATINES QUARTERS - SUNSET;26;0;0;0;0;0;0;0;0;0;234
747;PALPATINE;AMIDALA;"I understand your concern, Your Majesty; unfortunately, the Federation has possession of our planet. The law is in their favor.";;INT. PALPATINES QUARTERS - SUNSET;20;0;0;0;0;0;0;0;0;0;180
748;AMIDALA;PALPATINE;With the Senate in transition, there is nothing more I can do here Senator, this is your arena. I feel I must return to mine. I have decided to go back to Naboo.;;INT. PALPATINES QUARTERS - SUNSET;33;0;0;0;0;0;0;0;0;0;297
749;PALPATINE;AMIDALA;Go back! But, Your Majesty, be realistic! You would be in danger. They will force you to sign the treaty.;;INT. PALPATINES QUARTERS - SUNSET;20;0;0;0;0;0;0;0;0;0;180
750;AMIDALA;PALPATINE;I will sign no treaty, Senator. My fate will be no different from that of our people. Captain!;;INT. PALPATINES QUARTERS - SUNSET;18;0;0;0;0;0;0;0;0;0;162
751;CAPT. PANAKA;AMIDALA;Yes, Your Highness?;;INT. PALPATINES QUARTERS - SUNSET;3;0;0;0;0;0;0;0;0;0;27
752;AMIDALA;CAPT. PANAKA;Ready my ship!;;INT. PALPATINES QUARTERS - SUNSET;3;0;0;0;0;0;0;0;0;0;27
753;PALPATINE;AMIDALA;Please, Your Majesty, stay here where it's safe.;;INT. PALPATINES QUARTERS - SUNSET;8;0;0;0;0;0;0;0;0;0;72
754;AMIDALA;PALPATINE;No place is safe, if the Senate doesn't condemn this invasion. It is clear to me now that the Republic no longer functions as a democracy. If you win the election, Senator, I know you will do everything possible to stop the Federation. I pray you will bring sanity and compassion back to the Senate.;;INT. PALPATINES QUARTERS - SUNSET;55;0;0;0;0;0;0;0;0;0;495
755;KI-ADI;QUI-GON;The Force is strong with him.;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - TWILIGHT;6;0;0;0;0;0;0;0;0;0;54
756;QUI-GON;KI-ADI;He's to be trained, then.;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - TWILIGHT;5;0;0;0;0;0;0;0;0;0;45
757;MACE WINDU;QUI-GON;No. He will not be trained.;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - TWILIGHT;6;0;0;0;0;0;0;0;0;0;54
758;QUI-GON;MACE WINDU;No?!;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - TWILIGHT;1;0;0;0;0;0;0;0;0;0;9
759;MACE WINDU;QUI-GON;He is too old. There is already too much anger in him.;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - TWILIGHT;12;0;0;0;0;0;0;0;0;0;108
760;QUI-GON;MACE WINDU;He is the chosen one you must see it.;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - TWILIGHT;9;0;0;0;0;0;0;0;0;0;81
761;YODA;QUI-GON;Clouded, this boy's future is. Masked by his youth.;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - TWILIGHT;9;0;0;0;0;0;0;0;0;0;81
762;QUI-GON;YODA;I will trin him, then. I take Anakin as my Padawan learner.;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - TWILIGHT;12;0;0;0;0;0;0;0;0;0;108
763;YODA;QUI-GON;An apprentice, you have, Qui-Gon. Impossible, to take on a second.;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - TWILIGHT;11;0;0;0;0;0;0;0;0;0;99
764;MACE WINDU;QUI-GON;We forbid it.;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - TWILIGHT;3;0;0;0;0;0;0;0;0;0;27
765;QUI-GON;MACE IWNDU;Obi-Wan is ready;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - TWILIGHT;3;0;0;0;0;0;0;0;0;0;27
766;OBI-WAN;MACE WINDU;Iam ready to face the trials.;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - TWILIGHT;6;0;0;0;0;0;0;0;0;0;54
767;YODA;OBI-WAN;Ready so early, are you? What know you of ready?;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - TWILIGHT;10;0;0;0;0;0;0;0;0;0;90
768;QUI-GON;YODA;Headstrong and he has much to learn about the living Force, but he is capabe. There is little more he will learn from me.;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - TWILIGHT;24;0;0;0;0;0;0;0;0;0;216
769;YODA;QUI-GON;Young Skywalker's fate will be decided later.;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - TWILIGHT;7;0;0;0;0;0;0;0;0;0;63
770;MACE WINDU;QUI-GON;Now is not the time for this. The senate is voting for a new supreme chancellor and Queen Amidala is returning home which puts pressure on the Federation and could widen the confrontation.;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - TWILIGHT;33;0;0;0;0;0;0;0;0;0;297
771;KI-ADI;MACE WINDU;And draw out the queen's attacker.;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - TWILIGHT;6;0;0;0;0;0;0;0;0;0;54
772;MACE WINDU;QUI-GON;Go with the queen to Naboo and discover the identity of this dark warrior. This is the clue we need to unravel the mystery of the Sith.;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - TWILIGHT;27;0;0;0;0;0;0;0;0;0;243
773;YODA;MACE WINDU;May the Force be with you.;;INT. TEMPLE OF THE JEDI - COUNCIL CHAMBERS - TWILIGHT;6;0;0;0;0;0;0;0;0;0;54
774;OBI-WAN;QUI-GON;It is not disrespect, Master, it is the truth.;;EXT. CORUSCANT - SENATE LANDING PLATFORM - NIGHT;9;0;0;0;0;0;0;0;0;0;81
775;QUI-GON;OBI-WAN;From your point of view;;EXT. CORUSCANT - SENATE LANDING PLATFORM - NIGHT;5;0;0;0;0;0;0;0;0;0;45
776;OBI-WAN;QUI-GON;The boy is dangerous they all sense it. Why can't you?;;EXT. CORUSCANT - SENATE LANDING PLATFORM - NIGHT;11;0;0;0;0;0;0;0;0;0;99
777;QUI-GON;OBI-WAN;His fate is uncertain, not dangerous. The Council will decide Anakin's future that should be enough for you. Now get on board!;;EXT. CORUSCANT - SENATE LANDING PLATFORM - NIGHT;22;0;0;0;0;0;0;0;0;0;198
778;ARTOO;ANAKIN;beeps;;EXT. CORUSCANT - SENATE LANDING PLATFORM - NIGHT;1;0;0;0;0;0;0;0;0;0;9
779;ANAKIN;QUI-GON;Master Qui-Gon, sir, I do not wish to be a problem.;;EXT. CORUSCANT - SENATE LANDING PLATFORM - NIGHT;11;0;0;0;0;0;0;0;0;0;99
780;QUI-GON;ANAKIN;You won't be, Annie I'm not allowed to train you, so I want you to watch me and be mindful always remember, your focus determines your reality. Stay close to me and you will be safe.;;EXT. CORUSCANT - SENATE LANDING PLATFORM - NIGHT;36;0;0;0;0;0;0;0;0;0;324
781;ANAKIN;QUI-GON;Master, sir I heard Yoda talking about midi-chlorians.I've been wondering. What are midi-chlorians?;;EXT. CORUSCANT - SENATE LANDING PLATFORM - NIGHT;14;0;0;0;0;0;0;0;0;0;126
782;QUI-GON;ANAKIN;Midi-chlorians are a microcopic lifeform that reside within all living cells and communicates with the Force.;;EXT. CORUSCANT - SENATE LANDING PLATFORM - NIGHT;16;0;0;0;0;0;0;0;0;0;144
783;ANAKIN;QUI-GON;They live inside of me?;;EXT. CORUSCANT - SENATE LANDING PLATFORM - NIGHT;5;0;0;0;0;0;0;0;0;0;45
784;QUI-GON;ANAKIN;In your cells. We are symbionts with the midi-chlorians.;;EXT. CORUSCANT - SENATE LANDING PLATFORM - NIGHT;9;0;0;0;0;0;0;0;0;0;81
785;ANAKIN;QUI-GON;Symbionts?;;EXT. CORUSCANT - SENATE LANDING PLATFORM - NIGHT;1;0;0;0;0;0;0;0;0;0;9
786;QUI-GON;ANAKIN;Life forms living together for mutual advantage. Without the midi-chlorians, life could not exist, and we would have no knowledge of the Force. They continually speak to you, telling you the will of the Force. When you learn to quiet your mind, you will hear them speaking to you.;;EXT. CORUSCANT - SENATE LANDING PLATFORM - NIGHT;49;0;0;0;0;0;0;0;0;0;441
787;ANAKIN;QUI-GON;I don't understand.;;EXT. CORUSCANT - SENATE LANDING PLATFORM - NIGHT;3;0;0;0;0;0;0;0;0;0;27
788;QUI-GON;ANAKIN;With time and training, Annie you will.;;EXT. CORUSCANT - SENATE LANDING PLATFORM - NIGHT;7;0;0;0;0;0;0;0;0;0;63
789;QUI-GON;AMIDALA;Your Highness, it is our pleasure to continue to serve and protect you.;;EXT. CORUSCANT - SENATE LANDING PLATFORM - NIGHT;13;0;0;0;0;0;0;0;0;0;117
790;AMIDALA;QUI-GON;I welcome your help. Senator Palpatine fears the Federation means to destroy me.;;EXT. CORUSCANT - SENATE LANDING PLATFORM - NIGHT;13;0;0;0;0;0;0;0;0;0;117
791;QUI-GON;AMIDALA;I promise you, I will not let that happen.;;EXT. CORUSCANT - SENATE LANDING PLATFORM - NIGHT;9;0;0;0;0;0;0;0;0;0;81
792;JAR JAR;ANAKIN;Wesa goen home!;;EXT. CORUSCANT - SENATE LANDING PLATFORM - NIGHT;3;0;0;0;0;0;0;0;0;0;27
793;ANAKIN;ARTOO;Come on, R2.;;EXT. CORUSCANT - SENATE LANDING PLATFORM - NIGHT;3;0;0;0;0;0;0;0;0;0;27
794;ARTOO;ANAKIN;beeps;;EXT. CORUSCANT - SENATE LANDING PLATFORM - NIGHT;1;0;0;0;0;0;0;0;0;0;9
