id;from;to;text;where;number;nouns;determiners;conjuctions;adjectives;prepositions;pronouns;verbs;adverbes;undefined;time
725;HAN;;Chewie! Chewie, this won't help me. Hey!;INT. CLOUD CITY - CARBON-FREEZING CHAMBER;7;0;0;0;0;0;0;0;0;0;
726;HAN;;Save your strength. There'll be another time. The princess - you have to take care of her. You hear me?;INT. CLOUD CITY - CARBON-FREEZING CHAMBER;20;0;0;0;0;0;0;0;0;0;
727;LEIA;;I love you!;INT. CLOUD CITY - CARBON-FREEZING CHAMBER;3;0;0;0;0;0;0;0;0;0;
728;HAN;;I know.;INT. CLOUD CITY - CARBON-FREEZING CHAMBER;2;0;0;0;0;0;0;0;0;0;
729;THREEPIO;;What... what's going on? Turn round, Chewbacca, I can't see. Oh... they've encased him in carbonite. He should be quite well-protected - if he survives the freezing process, that is.;INT. CLOUD CITY - CARBON-FREEZING CHAMBER;30;0;0;0;0;0;0;0;0;0;
730;DARTH VADER;;Well, Calrissian, did he survive?;INT. CLOUD CITY - CARBON-FREEZING CHAMBER;5;0;0;0;0;0;0;0;0;0;
731;LANDO;;Yes, he's alive. And in perfect hibernation.;INT. CLOUD CITY - CARBON-FREEZING CHAMBER;7;0;0;0;0;0;0;0;0;0;
732;DARTH VADER;;He's all yours bounty hunter. Reset the chamber for Skywalker.;INT. CLOUD CITY - CARBON-FREEZING CHAMBER;10;0;0;0;0;0;0;0;0;0;
733;IMPERIAL OFFICER;;Skywalker has just landed, my lord.;INT. CLOUD CITY - CARBON-FREEZING CHAMBER;6;0;0;0;0;0;0;0;0;0;
734;DARTH VADER;;Good. See to it that he finds his way here. Calrissian, take the princess and the Wookiee to my ship.;INT. CLOUD CITY - CARBON-FREEZING CHAMBER;20;0;0;0;0;0;0;0;0;0;
735;LANDO;;You said they'd be left in the city under my supervision.;INT. CLOUD CITY - CARBON-FREEZING CHAMBER;11;0;0;0;0;0;0;0;0;0;
736;DARTH VADER;;I am altering the deal. Pray I don't alter it any further.;INT. CLOUD CITY - CARBON-FREEZING CHAMBER;12;0;0;0;0;0;0;0;0;0;
737;LEIA;;Luke! Luke, don't - it's a trap! It's a trap!;INT. CLOUD CITY - CARBON-FREEZING CHAMBER;10;0;0;0;0;0;0;0;0;0;
738;DARTH VADER;;The Force is with you, young Skywalker. But you are not a Jedi yet.;INT. CLOUD CITY - CARBON-FREEZING CHAMBER;14;0;0;0;0;0;0;0;0;0;
739;LANDO;;Well done. Hold them in the security tower - and keep it quiet. Move.;INT. CLOUD CITY - CORRIDOR;14;0;0;0;0;0;0;0;0;0;
740;LEIA;;What do you think you're doing?;INT. CLOUD CITY - CORRIDOR;6;0;0;0;0;0;0;0;0;0;
741;LANDO;;We're getting out of here.;INT. CLOUD CITY - CORRIDOR;5;0;0;0;0;0;0;0;0;0;
742;THREEPIO;;I knew all along it had to be a mistake.;INT. CLOUD CITY - CORRIDOR;10;0;0;0;0;0;0;0;0;0;
743;LEIA;;Do you think that after what you did to Han we're going to trust you?;INT. CLOUD CITY - CORRIDOR;15;0;0;0;0;0;0;0;0;0;
744;LANDO;;(choking) I had no choice...;INT. CLOUD CITY - CORRIDOR;4;0;0;0;0;0;0;0;0;0;
745;THREEPIO;;(to Chewie) What are you doing? Trust him, trust him!;INT. CLOUD CITY - CORRIDOR;8;0;0;0;0;0;0;0;0;0;
746;LEIA;;Oh, so we understand, don't we, Chewie? He had no choice.;INT. CLOUD CITY - CORRIDOR;11;0;0;0;0;0;0;0;0;0;
747;LANDO;;I'm just trying to help...;INT. CLOUD CITY - CORRIDOR;5;0;0;0;0;0;0;0;0;0;
748;LEIA;;We don't need any of your help.;INT. CLOUD CITY - CORRIDOR;7;0;0;0;0;0;0;0;0;0;
749;LANDO;;(choking) H-a-a-a...;INT. CLOUD CITY - CORRIDOR;1;0;0;0;0;0;0;0;0;0;
750;LEIA;;What?;INT. CLOUD CITY - CORRIDOR;1;0;0;0;0;0;0;0;0;0;
751;THREEPIO;;It sounds like Han.;INT. CLOUD CITY - CORRIDOR;4;0;0;0;0;0;0;0;0;0;
752;LANDO;;There's still a chance to save Han... I mean, at the East Platform...;INT. CLOUD CITY - CORRIDOR;13;0;0;0;0;0;0;0;0;0;
753;LEIA;;Chewie.;INT. CLOUD CITY - CORRIDOR;1;0;0;0;0;0;0;0;0;0;
754;THREEPIO;;(to Lando) I'm terribly sorry about all this. After all, he's only a Wookiee.;INT. CLOUD CITY - CORRIDOR;12;0;0;0;0;0;0;0;0;0;
755;BOBA FETT;;Put Captain Solo in the cargo hold.;EXT. CLOUD CITY - EAST LANDING PLATFORM - BOBA FETT'S SHIP;7;0;0;0;0;0;0;0;0;0;
756;THREEPIO;;ARTOO! ARTOO! Where have you been?;EXT. CLOUD CITY - EAST LANDING PLATFORM - BOBA FETT'S SHIP;6;0;0;0;0;0;0;0;0;0;
757;THREEPIO;;Turn around, you wooly...! (to ARTOO) Hurry, hurry! We're trying to save Han from the bounty hunter!;EXT. CLOUD CITY - EAST LANDING PLATFORM - BOBA FETT'S SHIP;16;0;0;0;0;0;0;0;0;0;
758;THREEPIO;;Well, at least your still in one piece! Look what happened to me!;EXT. CLOUD CITY - EAST LANDING PLATFORM - BOBA FETT'S SHIP;13;0;0;0;0;0;0;0;0;0;
759;THREEPIO;;Oh, no! Chewie, they're behind you!;EXT. EAST LANDING PLATFORM - SIDE BAY;6;0;0;0;0;0;0;0;0;0;
760;DARTH VADER;;You have learned much, young one.;INT. CLOUD CITY - CARBON-FREEZING CHAMBER;6;0;0;0;0;0;0;0;0;0;
761;LUKE;;You'll find I'm full of surprises.;INT. CLOUD CITY - CARBON-FREEZING CHAMBER;6;0;0;0;0;0;0;0;0;0;
762;DARTH VADER;;Your destiny lies with me, Skywalker. Obi-Wan knew this to be true.;INT. CLOUD CITY - CARBON-FREEZING CHAMBER;12;0;0;0;0;0;0;0;0;0;
763;LUKE;;No!;INT. CLOUD CITY - CARBON-FREEZING CHAMBER;1;0;0;0;0;0;0;0;0;0;
764;DARTH VADER;;All to easy. Perhaps you are not as strong as the Emperor thought.;INT. CLOUD CITY - CARBON-FREEZING CHAMBER;13;0;0;0;0;0;0;0;0;0;
765;DARTH VADER;;Impressive... most impressive.;INT. CLOUD CITY - CARBON-FREEZING CHAMBER;3;0;0;0;0;0;0;0;0;0;
766;DARTH VADER;;Obi-Wan has taught you well. You have controlled your fear... now release your anger.;INT. CLOUD CITY - CARBON-FREEZING CHAMBER;14;0;0;0;0;0;0;0;0;0;
767;DARTH VADER;;Only your hatred can destroy me.;INT. CLOUD CITY - CARBON-FREEZING CHAMBER;6;0;0;0;0;0;0;0;0;0;
768;LANDO;;The security codes has been changed!;INT. CLOUD CITY - CORRIDOR LEADING TO LANDING PLATFORM;6;0;0;0;0;0;0;0;0;0;
769;THREEPIO;;ARTOO, you can tell the computer to override the security system.;INT. CLOUD CITY - CORRIDOR LEADING TO LANDING PLATFORM;11;0;0;0;0;0;0;0;0;0;
770;LANDO;;Attention! This is LANDO Calrissian. The Empire has takes control of the city. I advise everyone to leave before more Imperial troops arrive.;INT. CLOUD CITY - CORRIDOR LEADING TO LANDING PLATFORM;23;0;0;0;0;0;0;0;0;0;
771;LANDO;;This way.;INT. CLOUD CITY - CORRIDOR LEADING TO LANDING PLATFORM;2;0;0;0;0;0;0;0;0;0;
772;THREEPIO;;Don't blame me. I'm an interpreter. I'm not supposed to know a power socket from a computer terminal.;INT. CLOUD CITY - CORRIDOR LEADING TO LANDING PLATFORM;18;0;0;0;0;0;0;0;0;0;
773;THREEPIO;;What are you talking about? We're not interested in the hyperdrive on the Millennium Falcon. It's fixed! Just open the door, you stupid lump.;INT. CLOUD CITY - CORRIDOR LEADING TO LANDING PLATFORM;24;0;0;0;0;0;0;0;0;0;
774;THREEPIO;;(to ARTOO) I never doubted you for a second. Wonderful!;INT. CLOUD CITY - CORRIDOR LEADING TO LANDING PLATFORM;8;0;0;0;0;0;0;0;0;0;
775;THREEPIO;;Ouch! Oh! Ah! That hurt. Bend down, you thoughtless... Ow!;EXT. LANDING PLATFORM - CLOUD CITY - DUSK;10;0;0;0;0;0;0;0;0;0;
776;LANDO;;Leia! Go!;EXT. LANDING PLATFORM - CLOUD CITY - DUSK;2;0;0;0;0;0;0;0;0;0;
777;THREEPIO;;I thought that hairy beast would be the end of me. Of course, I've looked better.;EXT. LANDING PLATFORM - CLOUD CITY - DUSK;16;0;0;0;0;0;0;0;0;0;
778;DARTH VADER;;You are beaten. It is useless to resist. Don't let yourself be destroyed as Obi-Wan did.;INT. GANTRY - OUTSIDE CONTROL ROOM - REACTOR SHAFT;16;0;0;0;0;0;0;0;0;0;
779;DARTH VADER;;There is no escape. Don't make me destroy you. You do not yet realize your importance. You have only begun to discover your power. Join me and I will complete your training. With our combined strength, we can end this destructive conflict and bring order to the galaxy.;INT. GANTRY - OUTSIDE CONTROL ROOM - REACTOR SHAFT;48;0;0;0;0;0;0;0;0;0;
780;LUKE;;I'll never join you!;INT. GANTRY - OUTSIDE CONTROL ROOM - REACTOR SHAFT;4;0;0;0;0;0;0;0;0;0;
781;DARTH VADER;;If you only knew the power of the dark side. Obi-Wan never told you what happened to your father.;INT. GANTRY - OUTSIDE CONTROL ROOM - REACTOR SHAFT;19;0;0;0;0;0;0;0;0;0;
782;LUKE;;He told me enough! It was you who killed him.;INT. GANTRY - OUTSIDE CONTROL ROOM - REACTOR SHAFT;10;0;0;0;0;0;0;0;0;0;
783;DARTH VADER;;No. I am your father.;INT. GANTRY - OUTSIDE CONTROL ROOM - REACTOR SHAFT;5;0;0;0;0;0;0;0;0;0;
784;LUKE;;No. No. That's not true! That's impossible!;INT. GANTRY - OUTSIDE CONTROL ROOM - REACTOR SHAFT;7;0;0;0;0;0;0;0;0;0;
785;DARTH VADER;;Search your feelings. You know it to be true.;INT. GANTRY - OUTSIDE CONTROL ROOM - REACTOR SHAFT;9;0;0;0;0;0;0;0;0;0;
786;LUKE;;No! No! No!;INT. GANTRY - OUTSIDE CONTROL ROOM - REACTOR SHAFT;3;0;0;0;0;0;0;0;0;0;
787;DARTH VADER;;Luke. You can destroy the Emperor. He has foreseen this. It is your destiny. Join me, and together we can rule the galaxy as father and son. Come with me. It is the only way.;INT. GANTRY - OUTSIDE CONTROL ROOM - REACTOR SHAFT;35;0;0;0;0;0;0;0;0;0;
788;LUKE;;Ben... Ben, please!;EXT. BOTTOM OF CLOUD CITY - WEATHER VANE - DUSK;3;0;0;0;0;0;0;0;0;0;
789;LUKE;;Ben. Leia!;EXT. BOTTOM OF CLOUD CITY - WEATHER VANE - DUSK;2;0;0;0;0;0;0;0;0;0;
790;LUKE;;Hear me! Leia!;EXT. BOTTOM OF CLOUD CITY - WEATHER VANE - DUSK;3;0;0;0;0;0;0;0;0;0;
791;LEIA;;Luke... We've got to go back.;INT. MILLENNIUM FALCON - COCKPIT;6;0;0;0;0;0;0;0;0;0;
792;LANDO;;What?;INT. MILLENNIUM FALCON - COCKPIT;1;0;0;0;0;0;0;0;0;0;
793;LEIA;;I know where Luke is.;INT. MILLENNIUM FALCON - COCKPIT;5;0;0;0;0;0;0;0;0;0;
794;LANDO;;But what about those fighter?;INT. MILLENNIUM FALCON - COCKPIT;5;0;0;0;0;0;0;0;0;0;
795;LEIA;;Chewie, just do it.;INT. MILLENNIUM FALCON - COCKPIT;4;0;0;0;0;0;0;0;0;0;
796;LANDO;;But what about Vader?;INT. MILLENNIUM FALCON - COCKPIT;4;0;0;0;0;0;0;0;0;0;
797;LANDO;;All right, all right, all right.;INT. MILLENNIUM FALCON - COCKPIT;6;0;0;0;0;0;0;0;0;0;
798;DARTH VADER;;Bring my shuttle.;EXT. CLOUD CITY - LANDING PLATFORM;3;0;0;0;0;0;0;0;0;0;
799;LANDO;;(pointing out the cockpit window) Look, someone's up there.;INT. MILLENNIUM FALCON;4;0;0;0;0;0;0;0;0;0;
800;LEIA;;It's Luke. Chewie, slow down. Slow down and we'll get under him. Lando, open the top hatch.;INT. MILLENNIUM FALCON;17;0;0;0;0;0;0;0;0;0;
801;LEIA;;Okay. Easy, Chewie.;INT. MILLENNIUM FALCON - COCKPIT;3;0;0;0;0;0;0;0;0;0;
802;LEIA;;(into intercom) Lando?;INT. MILLENNIUM FALCON - COCKPIT;1;0;0;0;0;0;0;0;0;0;
803;LANDO;;(over intercom) Okay, let's go.;INT. MILLENNIUM FALCON - COCKPIT;3;0;0;0;0;0;0;0;0;0;
804;LUKE;;Oh, Leia.;INT. MILLENNIUM FALCON - COCKPIT;2;0;0;0;0;0;0;0;0;0;
805;LANDO;;All right, Chewie. Let's go.;INT. MILLENNIUM FALCON - COCKPIT;5;0;0;0;0;0;0;0;0;0;
806;LEIA;;I'll be back.;INT. MILLENNIUM FALCON - SLEEPING QUARTERS;3;0;0;0;0;0;0;0;0;0;
807;LEIA;;Star Destroyer.;INT. MILLENNIUM FALCON - COCKPIT;2;0;0;0;0;0;0;0;0;0;
808;LANDO;;All right, Chewie. Ready for light-speed.;INT. MILLENNIUM FALCON - COCKPIT;6;0;0;0;0;0;0;0;0;0;
809;LEIA;;If your people fixed the hyperdrive.;INT. MILLENNIUM FALCON - COCKPIT;6;0;0;0;0;0;0;0;0;0;
810;LEIA;;All the coordinates are set. It's now or never.;INT. MILLENNIUM FALCON - COCKPIT;9;0;0;0;0;0;0;0;0;0;
811;LANDO;;Punch it!;INT. MILLENNIUM FALCON - COCKPIT;2;0;0;0;0;0;0;0;0;0;
812;LANDO;;They told me they fixed it. I trusted them to fix it. It's not my fault!;INT. MILLENNIUM FALCON - COCKPIT;16;0;0;0;0;0;0;0;0;0;
813;PIETT;;They'll be in range of our tractor beam in moments, my lord.;INT. VADER'S STAR DESTROYER - BRIDGE;12;0;0;0;0;0;0;0;0;0;
814;DARTH VADER;;Did your men deactivate the hyperdrive on the Millennium Falcon?;INT. VADER'S STAR DESTROYER - BRIDGE;10;0;0;0;0;0;0;0;0;0;
815;PIETT;;Yes, my lord.;INT. VADER'S STAR DESTROYER - BRIDGE;3;0;0;0;0;0;0;0;0;0;
816;DARTH VADER;;Good. Prepare the boarding party and set your weapons for stun.;INT. VADER'S STAR DESTROYER - BRIDGE;11;0;0;0;0;0;0;0;0;0;
817;PIETT;;Yes, my lord.;INT. VADER'S STAR DESTROYER - BRIDGE;3;0;0;0;0;0;0;0;0;0;
818;THREEPIO;;Noisy brute. Why don't we just go into light-speed?;INT. VADER'S STAR DESTROYER - BRIDGE;9;0;0;0;0;0;0;0;0;0;
819;THREEPIO;;We can't? How would you know the hyperdrive is deactivated?;INT. VADER'S STAR DESTROYER - BRIDGE;10;0;0;0;0;0;0;0;0;0;
820;THREEPIO;;The city's central computer told you? ARTOO-Detoo, you know better than to trust a strange computer. Ouch! Pay attention to what you're doing!;INT. VADER'S STAR DESTROYER - BRIDGE;23;0;0;0;0;0;0;0;0;0;
821;DARTH VADER;;Luke.;INT. VADER'S STAR DESTROYER - BRIDGE;1;0;0;0;0;0;0;0;0;0;
822;LUKE;;Father.;INT. MILLENNIUM FALCON - SLEEPING QUARTERS;1;0;0;0;0;0;0;0;0;0;
823;DARTH VADER;;Son, come with me.;INT. VADER'S STAR DESTROYER - BRIDGE;4;0;0;0;0;0;0;0;0;0;
824;LUKE;;(moaning) Ben, why didn't you tell me?;INT. MILLENNIUM FALCON - SLEEPING QUARTERS;6;0;0;0;0;0;0;0;0;0;
825;LANDO;;(into intercom) Chewie!;INT. MILLENNIUM FALCON - COCKPIT;1;0;0;0;0;0;0;0;0;0;
826;LUKE;;It's Vader.;INT. MILLENNIUM FALCON - COCKPIT;2;0;0;0;0;0;0;0;0;0;
827;DARTH VADER;;Luke... it is your destiny.;INT. VADER'S STAR DESTROYER - BRIDGE;5;0;0;0;0;0;0;0;0;0;
828;LUKE;;Ben, why didn't you tell me?;INT. MILLENNIUM FALCON - COCKPIT;6;0;0;0;0;0;0;0;0;0;
829;PIETT;;Alert all commands. Ready for the tractor beam.;INT. VADER'S STAR DESTROYER - BRIDGE;8;0;0;0;0;0;0;0;0;0;
830;THREEPIO;;ARTOO, come back at once! You haven't finished with me yet! You don't know how to fix the hyperdrive. Chewbacca can do it. I'm standing here in pieces, and you're having delusions of grandeur!;INT. VADER'S STAR DESTROYER - BRIDGE;34;0;0;0;0;0;0;0;0;0;
831;THREEPIO;;Oh, you did it!;INT. VADER'S STAR DESTROYER - BRIDGE;4;0;0;0;0;0;0;0;0;0;
832;LANDO;;(into comlink) Luke, we're ready for takeoff.;INT. MILLENNIUM FALCON - COCKPIT;5;0;0;0;0;0;0;0;0;0;
833;LUKE;;(over comlink) Good luck, Lando;INT. MILLENNIUM FALCON - COCKPIT;3;0;0;0;0;0;0;0;0;0;
834;LANDO;;(into comlink) When we find Jabba the Hut and that bounty hunter, we'll contact you.;INT. MILLENNIUM FALCON - COCKPIT;13;0;0;0;0;0;0;0;0;0;
835;LUKE;;(into comlink) I'll meet you at the rendezvous point on Tatooine.;INT. STAR CRUISER - MEDICAL CENTER;9;0;0;0;0;0;0;0;0;0;
836;LANDO;;(into comlink) Princess, we'll find Han. I promise.;INT. MILLENNIUM FALCON - COCKPIT;6;0;0;0;0;0;0;0;0;0;
837;LUKE;;(into comlink) Chewie, I'll be waiting for your signal.;INT. STAR CRUISER - MEDICAL CENTER;7;0;0;0;0;0;0;0;0;0;
838;LUKE;;(into comlink) Take care, you two. May the Force be with you.;INT. STAR CRUISER - MEDICAL CENTER;10;0;0;0;0;0;0;0;0;0;
839;LUKE;;Ow!;INT. STAR CRUISER - MEDICAL CENTER;1;0;0;0;0;0;0;0;0;0;
