id;from;to;text;where;number;nouns;determiners;conjuctions;adjectives;prepositions;pronouns;verbs;adverbes;undefined;time
630;ANAKIN;;Do you know where they are?;EXT. TATOOINE, MOS ESPA STREETS AND WATTO'S SHIP - DAY;6;0;0;0;0;0;0;0;0;0;
631;WATTO;;Long way from here... someplace over on the other side of Mos Eisley, I think...;EXT. TATOOINE, MOS ESPA STREETS AND WATTO'S SHIP - DAY;15;0;0;0;0;0;0;0;0;0;
632;ANAKIN;;I'd like to know.;EXT. TATOOINE, MOS ESPA STREETS AND WATTO'S SHIP - DAY;4;0;0;0;0;0;0;0;0;0;
633;WATTO;;Yeah... sure... absolutely. Let's go look in my records.;EXT. TATOOINE, MOS ESPA STREETS AND WATTO'S SHIP - DAY;9;0;0;0;0;0;0;0;0;0;
634;LAMA SU;;Tell your Council the first battalions are ready. And remind them that if they need more troops, we will need time to grow them.;INT. TIPOCA CITY, CORRIDOR - DAY;24;0;0;0;0;0;0;0;0;0;
635;OBI-WAN;;I won't forget.;INT. TIPOCA CITY, CORRIDOR - DAY;3;0;0;0;0;0;0;0;0;0;
636;BOBA FETT;;Dad!!;EXT. TIPOCA CITY, KAMINO LANDING PLATFORM (RAINSTORM) - DAY;1;0;0;0;0;0;0;0;0;0;
637;PADME;;Stay with the ship, ARTOO.;EXT. TATOOINE, BLUFF OVERLOOKING HOMESTEAD - LATE DAY;5;0;0;0;0;0;0;0;0;0;
638;C-3PO;;Good evening. May I help you?;EXT. TATOOINE, DESERT, HOMESTEAD MOISTURE FARM - LATE DAY;6;0;0;0;0;0;0;0;0;0;
639;ANAKIN;;THREEPIO?;EXT. TATOOINE, DESERT, HOMESTEAD MOISTURE FARM - LATE DAY;1;0;0;0;0;0;0;0;0;0;
640;C-3PO;;Oh, my... oh, my! Master Anakin! My goodness, I can hardly believe it! And this must be Miss Padme.;EXT. TATOOINE, DESERT, HOMESTEAD MOISTURE FARM - LATE DAY;19;0;0;0;0;0;0;0;0;0;
641;PADME;;Hello, THREEPIO.;EXT. TATOOINE, DESERT, HOMESTEAD MOISTURE FARM - LATE DAY;2;0;0;0;0;0;0;0;0;0;
642;ANAKIN;;I've come to see my mother.;EXT. TATOOINE, DESERT, HOMESTEAD MOISTURE FARM - LATE DAY;6;0;0;0;0;0;0;0;0;0;
643;C-3PO;;Oh, dear! I'm so terribly sorry, Master Annie.;EXT. TATOOINE, DESERT, HOMESTEAD MOISTURE FARM - LATE DAY;8;0;0;0;0;0;0;0;0;0;
644;PADME;;THREEPIO, what's happened?;EXT. TATOOINE, DESERT, HOMESTEAD MOISTURE FARM - LATE DAY;3;0;0;0;0;0;0;0;0;0;
645;C-3PO;;I think we'd better go inside.;EXT. TATOOINE, DESERT, HOMESTEAD MOISTURE FARM - LATE DAY;6;0;0;0;0;0;0;0;0;0;
646;C-3PO;;Master Lars - Master Owen! Somebody to see you!;EXT. TATOOINE, HOMESTEAD, COURTYARD - LATE DAY;9;0;0;0;0;0;0;0;0;0;
647;ANAKIN;;I'm Anakin Skywalker. I'm here looking for my mother.;EXT. TATOOINE, HOMESTEAD, COURTYARD - LATE DAY;9;0;0;0;0;0;0;0;0;0;
648;OWEN;;Owen Lars... I guess I'm your step-brother. (they shake hands) This is my girlfriend, Beru.;EXT. TATOOINE, HOMESTEAD, COURTYARD - LATE DAY;12;0;0;0;0;0;0;0;0;0;
649;BERU;;Hello.;EXT. TATOOINE, HOMESTEAD, COURTYARD - LATE DAY;1;0;0;0;0;0;0;0;0;0;
650;PADME;;I'm Padme.;EXT. TATOOINE, HOMESTEAD, COURTYARD - LATE DAY;2;0;0;0;0;0;0;0;0;0;
651;OWEN;;I had a feeling you might show up some day.;EXT. TATOOINE, HOMESTEAD, COURTYARD - LATE DAY;10;0;0;0;0;0;0;0;0;0;
652;ANAKIN;;Is my mother here?;EXT. TATOOINE, HOMESTEAD, COURTYARD - LATE DAY;4;0;0;0;0;0;0;0;0;0;
653;CLIEGG;;No, she's not.;EXT. TATOOINE, HOMESTEAD, COURTYARD - LATE DAY;3;0;0;0;0;0;0;0;0;0;
654;CLIEGG;;(continuing) Cliegg Lars. Shmi is my wife... Come on inside. We have a lot to talk about.;EXT. TATOOINE, HOMESTEAD, COURTYARD - LATE DAY;16;0;0;0;0;0;0;0;0;0;
655;CLIEGG;;It was just before dawn. They came out of nowhere. A hunting party of Tusekn Raiders.;INT. TATOOINE, HOMESTEAD, KITCHEN - LATE DAY;16;0;0;0;0;0;0;0;0;0;
656;CLIEGG;;Your mother had gone out early, like she always did, to pick mushrooms that grow on the vaporatos. From the tracks, she was about halfway when they took her. Those Tuskens walk like men, but they're vicious, mindless monsters. Thirty of us went out after her. Four of us came back. Three more are still out there looking. I'd be with them, only... I just couldn't ride any more... until I heal.;INT. TATOOINE, HOMESTEAD, DINING AREA - LATE DAY;72;0;0;0;0;0;0;0;0;0;
657;CLIEGG;;(continuing) This isn't the way I wanted to meet you, son. This isn't how your mother and I planned it. I don't want to give up on her, but she's been gone a month. There's little hope she's lasted this long.;INT. TATOOINE, HOMESTEAD, DINING AREA - LATE DAY;40;0;0;0;0;0;0;0;0;0;
658;OWEN;;Where are you going?;INT. TATOOINE, HOMESTEAD, DINING AREA - LATE DAY;4;0;0;0;0;0;0;0;0;0;
659;ANAKIN;;To find my mother.;INT. TATOOINE, HOMESTEAD, DINING AREA - LATE DAY;4;0;0;0;0;0;0;0;0;0;
660;PADME;;No, Annie!;INT. TATOOINE, HOMESTEAD, DINING AREA - LATE DAY;2;0;0;0;0;0;0;0;0;0;
661;CLIEGG;;She's dead, son. Accept it.;INT. TATOOINE, HOMESTEAD, DINING AREA - LATE DAY;5;0;0;0;0;0;0;0;0;0;
662;ANAKIN;;I can feel her pain, and I will find her. I know she's alive.;INT. TATOOINE, HOMESTEAD, DINING AREA - LATE DAY;14;0;0;0;0;0;0;0;0;0;
663;ANAKIN;;You are going to have to stay here. These are good people, Padme. You'll be safe.;EXT. TATOOINE, HOMESTEAD, MOISTURE FARM - LATE DAY;16;0;0;0;0;0;0;0;0;0;
664;OWEN;;Take my speeder bike.;EXT. TATOOINE, HOMESTEAD, MOISTURE FARM - LATE DAY;4;0;0;0;0;0;0;0;0;0;
665;PADME;;Anakin...;EXT. TATOOINE, HOMESTEAD, MOISTURE FARM - LATE DAY;1;0;0;0;0;0;0;0;0;0;
666;ANAKIN;;I trust you'll watch over her, Owen.;EXT. TATOOINE, HOMESTEAD, MOISTURE FARM - LATE DAY;7;0;0;0;0;0;0;0;0;0;
667;OWEN;;Don't worry.;EXT. TATOOINE, HOMESTEAD, MOISTURE FARM - LATE DAY;2;0;0;0;0;0;0;0;0;0;
668;ANAKIN;;I won't be long.;EXT. TATOOINE, HOMESTEAD, MOISTURE FARM - LATE DAY;4;0;0;0;0;0;0;0;0;0;
669;JANGO FETT;;Nearly there, son.;INT. COCKPIT, FETT SHIP, SPACE, GEONOSIS;3;0;0;0;0;0;0;0;0;0;
670;BOBA FETT;;Dad, look!!;INT. COCKPIT, FETT SHIP, SPACE, GEONOSIS;2;0;0;0;0;0;0;0;0;0;
671;JANGO FETT;;Hang on!;INT. COCKPIT, FETT SHIP, SPACE, GEONOSIS;2;0;0;0;0;0;0;0;0;0;
672;BOBA FETT;;Dad! Watch out!;EXT. SPACE, GEONOSIS;3;0;0;0;0;0;0;0;0;0;
673;JANGO FETT;;Stay calm, son. We'll be fine. That Jedi won't be able to follow us through this.;EXT. SPACE, GEONOSIS;16;0;0;0;0;0;0;0;0;0;
674;BOBA FETT;;Got him! Yeahhhhh!;EXT. SPACE, GEONOSIS;3;0;0;0;0;0;0;0;0;0;
675;JANGO FETT;;We won't see him again.;EXT. SPACE, GEONOSIS;5;0;0;0;0;0;0;0;0;0;
676;C-3PO;;Please don't leave us, Miss Padme. These people need your help.;INT. TATOOINE, HOMESTEAD - GARAGE (FULL MOON) - NIGHT;11;0;0;0;0;0;0;0;0;0;
677;PADME;;I'm not leaving, THREEPIO. I just can't sleep.;INT. TATOOINE, HOMESTEAD - GARAGE (FULL MOON) - NIGHT;8;0;0;0;0;0;0;0;0;0;
678;C-3PO;;That's something I cannot relate to. As a Protocol Droid, I'm either active or inactive. There's no in-between.;INT. TATOOINE, HOMESTEAD - GARAGE (FULL MOON) - NIGHT;18;0;0;0;0;0;0;0;0;0;
679;PADME;;I guess you're lucky.;INT. TATOOINE, HOMESTEAD - GARAGE (FULL MOON) - NIGHT;4;0;0;0;0;0;0;0;0;0;
680;C-3PO;;Do you really think so..? I suppose I shouldn't expect...;INT. TATOOINE, HOMESTEAD - GARAGE (FULL MOON) - NIGHT;11;0;0;0;0;0;0;0;0;0;
681;PADME;;You're not happy here?;INT. TATOOINE, HOMESTEAD - GARAGE (FULL MOON) - NIGHT;4;0;0;0;0;0;0;0;0;0;
682;C-3PO;;Oh, I'm not unhappy... and my masters here ar so kind I wouldn't wish to trouuble them, it's just... being like this... well, it's embarrassing.;INT. TATOOINE, HOMESTEAD - GARAGE (FULL MOON) - NIGHT;25;0;0;0;0;0;0;0;0;0;
683;PADME;;Being like what?;INT. TATOOINE, HOMESTEAD - GARAGE (FULL MOON) - NIGHT;3;0;0;0;0;0;0;0;0;0;
684;C-3PO;;Naked. If you pardon the expression. You see, when Master Annie made me, he never quite found the time to give me any outer covering. It's so humiliating. How would you like it if you had to go around with all your circuits showing?;INT. TATOOINE, HOMESTEAD - GARAGE (FULL MOON) - NIGHT;44;0;0;0;0;0;0;0;0;0;
685;PADME;;I guess I wouldn't like it at all.;INT. TATOOINE, HOMESTEAD - GARAGE (FULL MOON) - NIGHT;8;0;0;0;0;0;0;0;0;0;
686;C-3PO;;Of course you wouldn't. Nobody would. It's simply not protocol.;INT. TATOOINE, HOMESTEAD - GARAGE (FULL MOON) - NIGHT;10;0;0;0;0;0;0;0;0;0;
687;PADME;;Maybe we can do something about it.;INT. TATOOINE, HOMESTEAD - GARAGE (FULL MOON) - NIGHT;7;0;0;0;0;0;0;0;0;0;
688;C-3PO;;I don't think so. Only Master Annie...;INT. TATOOINE, HOMESTEAD - GARAGE (FULL MOON) - NIGHT;7;0;0;0;0;0;0;0;0;0;
689;PADME;;Why not? They seem to have a box of old coverings here.;INT. TATOOINE, HOMESTEAD - GARAGE (FULL MOON) - NIGHT;12;0;0;0;0;0;0;0;0;0;
690;C-3PO;;Oh? How observant of you, Miss Padme. Of course, I'm just not mechanically minded... if you see what I mean.;INT. TATOOINE, HOMESTEAD - GARAGE (FULL MOON) - NIGHT;20;0;0;0;0;0;0;0;0;0;
691;PADME;;Let's see, if we put this... here...;INT. TATOOINE, HOMESTEAD - GARAGE (FULL MOON) - NIGHT;7;0;0;0;0;0;0;0;0;0;
692;C-3PO;;Ooooh! That's tickles.;INT. TATOOINE, HOMESTEAD - GARAGE (FULL MOON) - NIGHT;3;0;0;0;0;0;0;0;0;0;
693;PADME;;You'll have to be quiet, THREEPIO. Hold still, please.;INT. TATOOINE, HOMESTEAD - GARAGE (FULL MOON) - NIGHT;9;0;0;0;0;0;0;0;0;0;
694;ANAKIN;;Mom... Mom... Mom...;INT. TUSKEN RAIDER HUTT - NIGHT;3;0;0;0;0;0;0;0;0;0;
695;SHMI;;Annie...? Is it you?;INT. TUSKEN RAIDER HUTT - NIGHT;5;0;0;0;0;0;0;0;0;0;
696;ANAKIN;;I’m here, Mom. You’re safe. Hang on. I’m going to get you out of here...;INT. TUSKEN RAIDER HUTT - NIGHT;15;0;0;0;0;0;0;0;0;0;
697;SHMI;;I’m so glad... to see you, Annie... Now... I am complete...;INT. TUSKEN RAIDER HUTT - NIGHT;11;0;0;0;0;0;0;0;0;0;
698;ANAKIN;;Just stay with me, Mom. I’m going to make you well again. Everything’s going to be fine.;INT. TUSKEN RAIDER HUTT - NIGHT;17;0;0;0;0;0;0;0;0;0;
699;SHMI;;You look so handsome. My son... my grown-up son. I’m so proud of you, Annie... so proud... I missed you so much... I love...;INT. TUSKEN RAIDER HUTT - NIGHT;24;0;0;0;0;0;0;0;0;0;
700;OBI-WAN;;"""Guiding light"" to ""old folks home.""";EXT. GEONOSIS, LANDING AREA - NIGHT;7;0;0;0;0;0;0;0;0;0;
701;OBI-WAN;;...Starships from the Trade Federation and the Commerce Guilds are taking deliveries of battle droids from the foundries on Geonosis.;INT. CORUSCANT, CHANCELLOR'S OFFICE;20;0;0;0;0;0;0;0;0;0;
702;BAIL ORGANA;;That's outrageous! The treaty forbids the Trade Federation from building up an army. What are they doing?!;INT. CORUSCANT, CHANCELLOR'S OFFICE;17;0;0;0;0;0;0;0;0;0;
703;OBI-WAN;;The droid foundry seems to be working at full capacity. I am going to go down and investigate. I will bring Jango Fett back home for interrogation.;INT. CORUSCANT, CHANCELLOR'S OFFICE;27;0;0;0;0;0;0;0;0;0;
704;PALPATINE;;Those Geonosian foundries are part of the Techno Union. We will call in their representatives and ask them a few very pointed questions.;INT. CORUSCANT, CHANCELLOR'S OFFICE;23;0;0;0;0;0;0;0;0;0;
705;OBI-WAN;;One more thing. Jango mentioned he was recruited by someone named Darth Tyranus. Any idea who that might be?;INT. CORUSCANT, CHANCELLOR'S OFFICE;19;0;0;0;0;0;0;0;0;0;
706;YODA;;With the forename Darth, a Sith he must be.;INT. CORUSCANT, CHANCELLOR'S OFFICE;9;0;0;0;0;0;0;0;0;0;
707;MACE WINDU;;Our missing apprentice. They are playing their hand at last.;INT. CORUSCANT, CHANCELLOR'S OFFICE;10;0;0;0;0;0;0;0;0;0;
708;OBI-WAN;;Do you believe he could be the mysterious Sido-Dyas, who made the deal for the clone army?;INT. CORUSCANT, CHANCELLOR'S OFFICE;17;0;0;0;0;0;0;0;0;0;
709;YODA;;Perhaps too many pieces are missing from this puzzle, there are.;INT. CORUSCANT, CHANCELLOR'S OFFICE;11;0;0;0;0;0;0;0;0;0;
710;MACE WINDU;;Be careful, Obi-Wan. This investigation is becoming less than routine. Do you need help?;INT. CORUSCANT, CHANCELLOR'S OFFICE;14;0;0;0;0;0;0;0;0;0;
711;OBI-WAN;;Let me see if I can figure out what's going on first.;INT. CORUSCANT, CHANCELLOR'S OFFICE;12;0;0;0;0;0;0;0;0;0;
712;BAIL ORGANA;;The Commerce Guilds are preparing for war... there can be no doubt of that.;INT. CORUSCANT, CHANCELLOR'S OFFICE;14;0;0;0;0;0;0;0;0;0;
713;PALPATINE;;Count Dooku must have made a treaty with them.;INT. CORUSCANT, CHANCELLOR'S OFFICE;9;0;0;0;0;0;0;0;0;0;
714;MACE WINDU;;We must stop them soon before they're fully ready.;INT. CORUSCANT, CHANCELLOR'S OFFICE;9;0;0;0;0;0;0;0;0;0;
715;SENATOR ASK AAK;;The debate is over, we need that clone army now!;INT. CORUSCANT, CHANCELLOR'S OFFICE;10;0;0;0;0;0;0;0;0;0;
716;BAIL ORGANA;;Unfortunately, the debate is not over. The Senate will never be able to approve the use of that army before the separatists attack.;INT. CORUSCANT, CHANCELLOR'S OFFICE;23;0;0;0;0;0;0;0;0;0;
717;MAS AMEDDA;;This is a crisis! If the Senate votes the Chancellor emergency powers, he could approve the use of the army in a minute.;INT. CORUSCANT, CHANCELLOR'S OFFICE;23;0;0;0;0;0;0;0;0;0;
718;PALPATINE;;Please, please, I don't wish to have emergency powers. That's too extreme a solution. It's akin to a dictatorship. We must rely on the Jedi. Master Yoda, how many are available to go to Geonosis?;INT. CORUSCANT, CHANCELLOR'S OFFICE;35;0;0;0;0;0;0;0;0;0;
719;YODA;;Two Hundred,... less or more.;INT. CORUSCANT, CHANCELLOR'S OFFICE;5;0;0;0;0;0;0;0;0;0;
720;BAIL ORGANA;;With all due respect for the Jedi Order, two hundred will be no match for hundreds of thousands of battle droids.;INT. CORUSCANT, CHANCELLOR'S OFFICE;21;0;0;0;0;0;0;0;0;0;
721;MACE WINDU;;Patience. We should wait for Obi- Wan to report back. We don't know that Count Dooku has made a treaty with the Corporate Alliance, it's speculation.;INT. CORUSCANT, CHANCELLOR'S OFFICE;26;0;0;0;0;0;0;0;0;0;
722;SENATOR ASK AAK;;But we must prepare for the worst. I'm going to propose a motion granting emergency powers to the Chancellor at the next session. We must not wait!;INT. CORUSCANT, CHANCELLOR'S OFFICE;27;0;0;0;0;0;0;0;0;0;
723;PALPATINE;;Out of the question, Senator! You and I are too closely aligned. The issue will become partisan and debates will begin. The proposal must come from a neutral source.;INT. CORUSCANT, CHANCELLOR'S OFFICE;29;0;0;0;0;0;0;0;0;0;
724;MAS AMEDDA;;If only Senator Amidala were here.;INT. CORUSCANT, CHANCELLOR'S OFFICE;6;0;0;0;0;0;0;0;0;0;
725;JAR JAR;;Supreme Chancellor... my august colleagues, I would be proud to propose the motion in question. This is a grave situation, and I'm sure Senator Amidala, and the Queen of Naboo would agree.;INT. CORUSCANT, CHANCELLOR'S OFFICE;32;0;0;0;0;0;0;0;0;0;
726;SENATOR ASK AAK;;Thank you, Representative Binks.;INT. CORUSCANT, CHANCELLOR'S OFFICE;4;0;0;0;0;0;0;0;0;0;
727;PALPATINE;;If called upon, I will serve. But it will be the saddest day of my life.;INT. CORUSCANT, CHANCELLOR'S OFFICE;16;0;0;0;0;0;0;0;0;0;
728;PADME;;There!;INT. TATOOINE, HOMESTEAD, GARAGE - DAY;1;0;0;0;0;0;0;0;0;0;
729;C-3PO;;Um. How do I look?;INT. TATOOINE, HOMESTEAD, GARAGE - DAY;5;0;0;0;0;0;0;0;0;0;
730;OWEN;;Great! You look perfect.;INT. TATOOINE, HOMESTEAD, GARAGE - DAY;4;0;0;0;0;0;0;0;0;0;
731;C-3PO;;Perfect? Oh, Miss Padme, I'm so happy! (extending his hand to shake hers) Oh, pardon me.;INT. TATOOINE, HOMESTEAD, GARAGE - DAY;10;0;0;0;0;0;0;0;0;0;
732;THREEPIO;;(continuing) Thank you.;INT. TATOOINE, HOMESTEAD, GARAGE - DAY;2;0;0;0;0;0;0;0;0;0;
733;C-3PO;;(continuing) Thank you! Thank you! Thank you!;INT. TATOOINE, HOMESTEAD, GARAGE - DAY;6;0;0;0;0;0;0;0;0;0;
734;OWEN;;(grinning) Well, Padme, I think he should be yours from now on... I know that is what my Mom would want.;INT. TATOOINE, HOMESTEAD, GARAGE - DAY;20;0;0;0;0;0;0;0;0;0;
735;C-3PO;;Oh, my!;INT. TATOOINE, HOMESTEAD, GARAGE - DAY;2;0;0;0;0;0;0;0;0;0;
736;BERU (V.O.);;Come topside, everybody! He's back! He's back!;INT. TATOOINE, HOMESTEAD, GARAGE - DAY;7;0;0;0;0;0;0;0;0;0;
737;OBI-WAN;;...Alliance have pledged their armies to Count Dooku and are forming an... Wait!... ah... attack... I don't... make it... aaaggghhh!;INT. TATOOINE, HOMESTEAD, GARAGE - DAY;20;0;0;0;0;0;0;0;0;0;
738;ANAKIN;;I'm going after him!;INT. TATOOINE, HOMESTEAD, GARAGE - DAY;4;0;0;0;0;0;0;0;0;0;
739;PADME;;I thought the first thing he said was to retransmit his message to Coruscant.;INT. TATOOINE, HOMESTEAD, GARAGE - DAY;14;0;0;0;0;0;0;0;0;0;
740;ANAKIN;;Yeah, you're right, you're right.;INT. TATOOINE, HOMESTEAD, GARAGE - DAY;5;0;0;0;0;0;0;0;0;0;
741;MACE WINDU;;We will deal with Count Dooku. The most important thing for you, Anakin, is to stay where you are. Protect the Senator at all costs. That is your priority.;INT. TATOOINE, HOMESTEAD, GARAGE - DAY;29;0;0;0;0;0;0;0;0;0;
742;ANAKIN;;Understood, Master.;INT. TATOOINE, HOMESTEAD, GARAGE - DAY;2;0;0;0;0;0;0;0;0;0;
743;PADME;;They'll never get there in time to save him. They have to come half way across the galaxy. Look, Geonosis is less than a parsec away.;INT. TATOOINE, HOMESTEAD, GARAGE - DAY;26;0;0;0;0;0;0;0;0;0;
744;ANAKIN;;If he's still alive.;INT. TATOOINE, HOMESTEAD, GARAGE - DAY;4;0;0;0;0;0;0;0;0;0;
745;PADME;;Annie, are you just going to sit here and let him die?? He's your friend... your mentor...;INT. TATOOINE, HOMESTEAD, GARAGE - DAY;17;0;0;0;0;0;0;0;0;0;
746;ANAKIN;;...He's like my father, but you heard Master Windu. He gave me strict orders to stay here.;INT. TATOOINE, HOMESTEAD, GARAGE - DAY;17;0;0;0;0;0;0;0;0;0;
747;PADME;;He gave you strict orders to protect me...;INT. TATOOINE, HOMESTEAD, GARAGE - DAY;8;0;0;0;0;0;0;0;0;0;
748;PADME;;(continuing) ...and I'm going to save Obi-Wan. So if you plan to protect me, you will have to come along.;INT. TATOOINE, HOMESTEAD, GARAGE - DAY;19;0;0;0;0;0;0;0;0;0;
749;MACE WINDU;;The longer we wait, the stronger Dooku's armies become. We cannot wait for the Senate to make up its mind about granting the Chancellor emergency powers, in order to be able to use that clone army... We have the authority to go now. We must go now.;INT. CORUSCANT, JEDI TEMPLE, COUNCIL CHAMBER - DAY;47;0;0;0;0;0;0;0;0;0;
750;YODA;;Agreed, Master Windu. Two hundred Jedi send. Enough, let's hope they are.;INT. CORUSCANT, JEDI TEMPLE, COUNCIL CHAMBER - DAY;12;0;0;0;0;0;0;0;0;0;
751;MAS AMEDDA;;Order! Order!!;INT. CORUSCANT, MAIN SENATE CHAMBER - DAY;2;0;0;0;0;0;0;0;0;0;
752;PALPATINE;;In the regrettable absence of Senator Amidala, the chair recognises Senior Representative of Naboo, JAR JAR Binks.;INT. CORUSCANT, MAIN SENATE CHAMBER - DAY;17;0;0;0;0;0;0;0;0;0;
753;JAR JAR;;Senators, dellow felagates...;INT. CORUSCANT, MAIN SENATE CHAMBER - DAY;3;0;0;0;0;0;0;0;0;0;
754;MAS AMEDDA;;Order! The Senate will accord the Representative the courtesy of a hearing!;INT. CORUSCANT, MAIN SENATE CHAMBER - DAY;12;0;0;0;0;0;0;0;0;0;
755;JAR JAR;;In response to the direct threat to the Republic from the Confederacy of Independent Systems, I propose that the Senate gives immediate emergency powers to the Supreme Chancellor.;INT. CORUSCANT, MAIN SENATE CHAMBER - DAY;28;0;0;0;0;0;0;0;0;0;
756;JAR JAR;;(continuing) Who can deny these are exceptional times? Exceptional times demand exceptional measures! Exceptional measures demand exceptional men!;INT. CORUSCANT, MAIN SENATE CHAMBER - DAY;17;0;0;0;0;0;0;0;0;0;
757;ORN FREE TAA;;We won't support a dictator.;INT. CORUSCANT, MAIN SENATE CHAMBER - DAY;5;0;0;0;0;0;0;0;0;0;
758;JAR JAR;;That is the sentiment every one of us agrees with! And when the shadow of war has dispersed and the bright day of liberty has dawned once again, the power we now give to the Supreme Chancellor will be gladly, and swiftly returned. Out ancient liberties will be restored to us, burnished even more brightly than before!;INT. CORUSCANT, MAIN SENATE CHAMBER - DAY;57;0;0;0;0;0;0;0;0;0;
759;PALPATINE;;It is with great reluctance that I have agreed to this calling. I love democracy... I love the Republic. The fact that this crisis is demanding I be given absolute power to tule over you is evident. But I am mild by nature and have no desire to destroy the democratic process. The power you give me I will lay down when this crisis has abated, I promise you. And all I ask in return is when my current term of office is over, you allow me to reture and live out my life in peace.;INT. CORUSCANT, MAIN SENATE CHAMBER - DAY;96;0;0;0;0;0;0;0;0;0;
760;MAS AMEDDA;;We shall proceed to the vote. All those in favor of granting emergency powers to the Supreme Chancellor, signal ate at this time... those opposed?;INT. CORUSCANT, MAIN SENATE CHAMBER - DAY;25;0;0;0;0;0;0;0;0;0;
761;ANAKIN;;Hey, where are you going?;INT. CORUSCANT, MAIN SENATE CHAMBER - DAY;5;0;0;0;0;0;0;0;0;0;
762;PADME;;To find Obi-Wan.;INT. CORUSCANT, MAIN SENATE CHAMBER - DAY;3;0;0;0;0;0;0;0;0;0;
763;ANAKIN;;No! You're not!;INT. CORUSCANT, MAIN SENATE CHAMBER - DAY;3;0;0;0;0;0;0;0;0;0;
764;PADME;;Let go of me!;INT. CORUSCANT, MAIN SENATE CHAMBER - DAY;4;0;0;0;0;0;0;0;0;0;
765;ANAKIN;;I'm not letting you go out there. It's too dangerous.;INT. CORUSCANT, MAIN SENATE CHAMBER - DAY;10;0;0;0;0;0;0;0;0;0;
766;PADME;;What?!?;INT. CORUSCANT, MAIN SENATE CHAMBER - DAY;1;0;0;0;0;0;0;0;0;0;
767;ANAKIN;;It's my job to protect you. I said it's too dangerous. You're not going, and that's final!;INT. CORUSCANT, MAIN SENATE CHAMBER - DAY;17;0;0;0;0;0;0;0;0;0;
768;PADME;;Don't you give me orders, Annie! I'm a Senator of the Galactic Republic. You have no authority to contain me, restrain me, or direct me! You remember your place, young man. (standing up) Now you can come along and protect me or stay here. It's up to you.;INT. CORUSCANT, MAIN SENATE CHAMBER - DAY;46;0;0;0;0;0;0;0;0;0;
769;C-3PO;;Yes, it is, ARTOO. Most confusing. One moment they're generating a pleasant mutual attraction and the next, waves of violent hostility. Even though I'm programmed to understand them, I doubt if I ever shall.;INT. CORUSCANT, MAIN SENATE CHAMBER - DAY;34;0;0;0;0;0;0;0;0;0;
770;PADME;;(in a low voice) It's empty!;INT. GEONOSIS, CORRIDORS - DAY;2;0;0;0;0;0;0;0;0;0;
771;PADME;;Wait!;INT. GEONOSIS, CENTRAL SQUARE - DAY;1;0;0;0;0;0;0;0;0;0;
772;COUNT DOOKU;;Senator Amidala, I've heard so much about you.;INT. GEONOSIS, CENTRAL SQUARE - DAY;8;0;0;0;0;0;0;0;0;0;
773;PADME;;Count Dooku, I assume.;INT. GEONOSIS, CENTRAL SQUARE - DAY;4;0;0;0;0;0;0;0;0;0;
774;COUNT DOOKU;;I'm delighted to meet you at last. We have a great deal to discuss, Senator. I hope you can keep your young Jedi under control.;INT. GEONOSIS, CENTRAL SQUARE - DAY;25;0;0;0;0;0;0;0;0;0;
775;PADME;;Don't worry he's housebroken.;INT. GEONOSIS, CENTRAL SQUARE - DAY;4;0;0;0;0;0;0;0;0;0;
776;PADME;;You are holding a Jedi Knight, Obi- Wan Kenobi. I am formally requesting you turn him over to me, now.;INT. CONFERENCE ROOM (GEONOSIS) - DAY;20;0;0;0;0;0;0;0;0;0;
777;COUNT DOOKU;;He has been convicted of espionage, Senator, and will be executed. In just a few hours, I believe.;INT. CONFERENCE ROOM (GEONOSIS) - DAY;18;0;0;0;0;0;0;0;0;0;
778;PADME;;He is an officer of the Republic. You can't do that.;INT. CONFERENCE ROOM (GEONOSIS) - DAY;11;0;0;0;0;0;0;0;0;0;
779;COUNT DOOKU;;We don't recognise the Republic here, Senator. But if Naboo were to join our Alliance, I could easily hear your plea for clemency.;INT. CONFERENCE ROOM (GEONOSIS) - DAY;23;0;0;0;0;0;0;0;0;0;
780;PADME;;And if I don't join your rebellion, I assume this Jedi with me will also die?;INT. CONFERENCE ROOM (GEONOSIS) - DAY;16;0;0;0;0;0;0;0;0;0;
781;COUNT DOOKU;;I don't wish to make you to join our cause against your will, Senator, but you are a rational, honest representative of your people and I assume you want to do what's in their best interest. Aren't you fed up with the corruption, the bureaucrats, the hypocrisy of it all?.. Aren't you? Be honest, Senator.;INT. CONFERENCE ROOM (GEONOSIS) - DAY;55;0;0;0;0;0;0;0;0;0;
782;PADME;;The ideals are still alive, Count, even if the institution is failing.;INT. CONFERENCE ROOM (GEONOSIS) - DAY;12;0;0;0;0;0;0;0;0;0;
783;COUNT DOOKU;;You believe in the same ideals we believe in! The same ideals we are striving to make prominent.;INT. CONFERENCE ROOM (GEONOSIS) - DAY;18;0;0;0;0;0;0;0;0;0;
784;PADME;;If what you say is true, you should stay in the Republic and help Chancellor Palpatine put things right.;INT. CONFERENCE ROOM (GEONOSIS) - DAY;19;0;0;0;0;0;0;0;0;0;
